leg,joint,cmd_delta_rad,act_delta_rad
near,0,-0.000166924,-0.000167586
near,0,-0.000485320,-0.000484630
near,0,-0.000173053,-0.000172816
near,0,-0.000482491,-0.000480920
near,0,-0.000173386,-0.000174664
near,0,-0.000482552,-0.000477776
near,0,-0.000168519,-0.000173762
near,0,-0.000479854,-0.000471398
near,0,-0.000180034,-0.000189692
near,0,-0.000485206,-0.000478029
near,0,-0.000158698,-0.000166602
near,0,-0.000486529,-0.000480518
near,0,-0.000173776,-0.000179932
near,0,-0.000477184,-0.000472359
near,0,-0.000178808,-0.000184298
near,0,-0.000473026,-0.000468366
near,0,-0.000175407,-0.000180677
near,0,-0.000478535,-0.000473857
near,0,-0.000180303,-0.000185728
near,0,-0.000473056,-0.000467286
near,0,-0.000178242,-0.000184521
near,0,-0.000476714,-0.000470690
near,0,-0.000179240,-0.000185832
near,0,-0.000474222,-0.000467613
near,0,-0.000179794,-0.000186883
near,0,-0.000477967,-0.000468396
near,0,-0.000170970,-0.000180982
near,0,-0.000486471,-0.000473037
near,0,-0.000172765,-0.000186406
near,0,-0.000480197,-0.000467218
near,0,-0.000178276,-0.000191487
near,0,-0.000469366,-0.000463516
near,0,-0.000183432,-0.000189498
near,0,-0.000471280,-0.000464879
near,0,-0.000184776,-0.000191011
near,0,-0.000471049,-0.000464201
near,0,-0.000190765,-0.000197120
near,0,-0.000469203,-0.000457913
near,0,-0.000183579,-0.000196368
near,0,-0.000471819,-0.000460088
near,0,-0.000179250,-0.000191078
near,0,-0.000475756,-0.000464566
near,0,-0.000178981,-0.000189878
near,0,-0.000475695,-0.000465274
near,0,-0.000182855,-0.000192985
near,0,-0.000471955,-0.000462085
near,0,-0.000184618,-0.000194557
near,0,-0.000470409,-0.000460707
near,0,-0.000188998,-0.000198700
near,0,-0.000467256,-0.000457816
near,0,-0.000192229,-0.000201590
near,0,-0.000463496,-0.000454150
near,0,-0.000196358,-0.000206053
near,0,-0.000459625,-0.000450119
near,0,-0.000194428,-0.000204138
near,0,-0.000462876,-0.000453308
near,0,-0.000194621,-0.000203714
near,0,-0.000462224,-0.000453070
near,0,-0.000192145,-0.000201359
near,0,-0.000464739,-0.000455439
near,0,-0.000193918,-0.000199571
near,0,-0.000461935,-0.000456683
near,0,-0.001736429,-0.000202931
near,0,-0.000018811,-0.000002854
near,0,0.000483183,0.000469796
near,0,-0.000138057,-0.000127226
near,0,0.000526037,0.000493072
near,0,-0.000016696,0.000012696
near,0,0.000318139,0.000295095
near,0,0.000247546,0.000270531
near,0,0.000245579,0.000258468
near,0,-0.000025561,-0.000022873
near,0,0.000407077,0.000389263
near,0,0.000105904,0.000109248
near,0,0.000174095,0.000161052
near,0,0.000444918,0.000457823
near,0,-0.000022760,-0.000010118
near,0,0.000270459,0.000250936
near,0,0.000466103,0.000471950
near,0,-0.000222756,-0.000214815
near,0,0.000568250,0.000557385
near,0,-0.000105204,-0.000090070
near,0,0.000491356,0.000474945
near,0,0.000128462,0.000144325
near,0,0.000046952,0.000037134
near,0,0.000390745,0.000376374
near,0,0.000053303,0.000067227
near,0,0.000353775,0.000347845
near,0,0.000141753,0.000164039
near,0,0.000344663,0.000329599
near,0,-0.000034254,-0.000024296
near,0,0.000599933,0.000596739
near,0,-0.000189814,-0.000179909
near,0,0.000459836,0.000453800
near,0,-0.000093667,-0.000081643
near,0,0.000469979,0.000460640
near,0,-0.000003105,0.000008747
near,0,0.000382877,0.000370376
near,0,0.000028308,0.000038959
near,0,0.000318049,0.000305906
near,0,0.000210607,0.000220060
near,0,0.000101119,0.000099070
near,0,0.000282492,0.000269473
near,0,0.000342418,0.000353977
near,0,-0.000162847,-0.000163727
near,0,0.000614452,0.000604108
near,0,-0.000213032,-0.000201426
near,0,0.000566854,0.000555277
near,0,-0.000009879,0.000009261
near,0,0.000385714,0.000372931
near,0,-0.000020933,-0.000014745
near,0,0.000425187,0.000411265
near,0,0.000022706,0.000049360
near,0,0.000384220,0.000368185
near,0,-0.000038621,-0.000028677
near,0,0.000465462,0.000445813
near,0,-0.000027725,-0.000002906
near,0,0.000438352,0.000415772
near,0,-0.000057933,-0.000045553
near,0,0.000458328,0.000442818
near,0,-0.000026487,-0.000003673
near,0,0.000435714,0.000422180
near,0,-0.000039316,-0.000026576
near,0,0.000435419,0.000412881
near,0,0.000006364,0.000026859
near,0,0.000399068,0.000385195
near,0,-0.000022475,-0.000010192
near,0,0.000430062,0.000411727
near,0,0.000002844,0.000023872
near,0,0.000409140,0.000390746
near,0,-0.000001264,0.000017360
near,0,0.000387541,0.000368282
near,0,0.000052056,0.000068776
near,0,0.000347427,0.000334896
near,0,0.000011589,0.000022523
near,0,0.000412821,0.000397392
near,0,0.000011452,0.000032835
near,0,0.000405045,0.000382863
near,0,0.000010175,0.000029691
near,0,0.000369474,0.000354357
near,0,0.000049353,0.000059165
near,0,0.000341430,0.000326127
near,0,0.000034432,0.000047185
near,0,0.000396126,0.000373252
near,0,0.000007590,0.000029571
near,0,0.000403545,0.000380822
near,0,0.000046550,0.000067353
near,0,0.000342181,0.000323638
near,0,0.000019657,0.000037737
near,0,0.000414041,0.000392921
near,0,0.000025243,0.000046730
near,0,0.000381862,0.000361443
near,0,0.000031823,0.000052638
near,0,0.000365060,0.000343606
near,0,0.000069347,0.000090018
near,0,0.000319531,0.000303686
near,0,0.000046820,0.000062704
near,0,0.000389334,0.000367396
near,0,0.000053563,0.000075035
near,0,0.000345997,0.000327490
near,0,0.000036471,0.000055969
near,0,0.000376302,0.000353627
near,0,0.000076147,0.000097446
near,0,0.000308462,0.000293590
near,0,0.000061141,0.000074588
near,0,0.000372461,0.000352532
near,0,0.000086462,0.000107192
near,0,0.000292716,0.000278831
near,0,0.000093644,0.000095136
near,0,0.000338373,0.000330701
near,0,0.000109490,0.000128523
near,0,0.000276573,0.000261076
near,0,0.000093214,0.000109017
near,0,0.000335883,0.000316314
near,0,0.000128133,0.000146933
near,0,0.000236021,0.000227533
near,0,0.000170408,0.000178181
near,0,0.000238063,0.000230551
near,0,0.000173319,0.000178359
near,0,0.000244051,0.000232868
near,0,0.000165223,0.000177421
near,0,0.000250225,0.000237823
near,0,0.000148208,0.000161268
near,0,0.000268562,0.000257492
near,0,0.000122692,0.000134870
near,0,0.000302554,0.000286385
near,0,0.000091119,0.000107609
near,0,0.000340514,0.000321850
near,0,0.000082707,0.000104308
near,0,0.000314202,0.000292391
near,0,0.000076135,0.000094742
near,0,0.000356807,0.000337705
near,0,0.000093762,0.000112511
near,0,0.000283362,0.000271127
near,0,0.000101918,0.000116348
near,0,0.000329417,0.000309162
near,0,0.000064092,0.000081576
near,0,0.000367067,0.000348829
near,0,0.000078763,0.000101015
near,0,0.000311008,0.000290513
near,0,0.000056862,0.000073671
near,0,0.000377500,0.000358880
near,0,0.000069760,0.000088729
near,0,0.000332346,0.000314504
near,0,0.000059360,0.000078931
near,0,0.000355262,0.000334308
near,0,0.000106049,0.000124753
near,0,0.000272287,0.000260308
near,0,0.000100632,0.000114247
near,0,0.000334885,0.000314377
near,0,0.000105540,0.000125930
near,0,0.000288219,0.000269882
near,1,0.000054627,0.000045717
near,1,0.000130363,0.000098716
near,1,-0.000056328,-0.000034384
near,1,0.000135896,0.000097800
near,1,-0.000114165,-0.000084601
near,1,0.000059964,0.000057530
near,1,-0.000047880,-0.000045460
near,1,0.000071179,0.000071801
near,1,-0.000081771,-0.000066105
near,1,0.000067968,0.000067253
near,1,-0.000078359,-0.000067353
near,1,0.000071202,0.000063766
near,1,-0.000084432,-0.000069063
near,1,0.000077669,0.000061084
near,1,-0.000082998,-0.000068277
near,1,0.000084775,0.000064142
near,1,-0.000082015,-0.000069946
near,1,0.000077847,0.000057768
near,1,-0.000083006,-0.000059918
near,1,0.000095002,0.000067916
near,1,-0.000077357,-0.000069432
near,1,0.000080456,0.000060372
near,1,-0.000084739,-0.000054281
near,1,0.000105865,0.000071280
near,1,-0.000080213,-0.000066891
near,1,0.000089864,0.000064980
near,1,-0.000088098,-0.000052180
near,1,0.000113431,0.000072975
near,1,-0.000091197,-0.000061929
near,1,0.000092305,0.000064649
near,1,-0.000088255,-0.000049550
near,1,0.000116181,0.000074390
near,1,-0.000092793,-0.000062641
near,1,0.000093351,0.000067323
near,1,-0.000087301,-0.000052650
near,1,0.000105939,0.000071701
near,1,-0.000089789,-0.000060156
near,1,0.000092733,0.000068083
near,1,-0.000083706,-0.000055972
near,1,0.000060834,0.000068396
near,1,-0.000046398,-0.000064280
near,1,0.000043329,0.000059780
near,1,-0.000043714,-0.000054110
near,1,0.000086558,0.000079982
near,1,-0.000075127,-0.000074398
near,1,0.000053715,0.000061821
near,1,0.000005847,0.000007197
near,1,0.000087228,0.000072584
near,1,0.000008532,0.000001345
near,1,0.000062645,0.000061348
near,1,0.000028443,0.000027250
near,1,0.000081788,0.000042595
near,1,-0.000002437,0.000031814
near,1,0.000044097,0.000011154
near,1,-0.000029974,0.000000060
near,1,0.000006269,0.000011146
near,1,-0.000024413,-0.000007685
near,1,0.000019787,0.000019867
near,1,0.000116584,0.000080865
near,1,-0.000084650,-0.000043672
near,1,0.000077031,0.000047520
near,1,-0.000060300,-0.000029460
near,1,0.000083468,0.000052050
near,1,-0.000096319,-0.000044189
near,1,0.000124056,0.000068258
near,1,-0.000119090,-0.000066184
near,1,0.000121247,0.000065144
near,1,-0.000107514,-0.000054393
near,1,0.000121693,0.000064950
near,1,-0.000110168,-0.000052948
near,1,0.000116300,0.000065736
near,1,-0.000106165,-0.000055734
near,1,0.000097309,0.000065476
near,1,-0.000090701,-0.000060122
near,1,0.000079154,0.000064898
near,1,-0.000074721,-0.000063419
near,1,0.000071369,0.000064716
near,1,-0.000065068,-0.000062920
near,1,0.000066243,0.000065479
near,1,-0.000057933,-0.000065159
near,1,0.000057199,0.000066288
near,1,-0.000045225,-0.000062775
near,1,0.000050812,0.000066534
near,1,-0.000033268,-0.000061970
near,1,0.000043217,0.000067335
near,1,-0.000036415,-0.000057828
near,1,0.000048498,0.000066966
near,1,-0.000037950,-0.000058033
near,1,0.000048960,0.000067681
near,1,-0.000038322,-0.000057716
near,1,0.000057682,0.000067230
near,1,-0.000039414,-0.000053622
near,1,0.000074325,0.000066191
near,1,-0.000060678,-0.000047877
near,1,0.000067547,0.000055499
near,1,-0.000054009,-0.000039291
near,1,0.000072559,0.000063010
near,1,-0.000059415,-0.000046287
near,1,0.000072773,0.000067100
near,1,-0.000069462,-0.000053458
near,1,0.000069302,0.000064235
near,1,-0.000064493,-0.000055764
near,1,0.000066513,0.000061236
near,1,-0.000061644,-0.000055347
near,1,0.000068860,0.000062089
near,1,-0.000069935,-0.000057578
near,1,0.000072868,0.000059564
near,1,-0.000068932,-0.000055924
near,1,0.000074098,0.000060067
near,1,-0.000072702,-0.000056397
near,1,0.000077315,0.000059791
near,1,-0.000075325,-0.000056285
near,1,0.000094271,0.000059120
near,1,-0.000087025,-0.000052057
near,1,0.000112825,0.000060868
near,1,-0.000105654,-0.000050846
near,1,0.000114470,0.000063054
near,1,-0.000105507,-0.000052888
near,1,0.000078636,0.000061709
near,1,-0.000076571,-0.000059862
near,1,0.000073025,0.000058949
near,1,-0.000071871,-0.000059489
near,1,0.000069809,0.000057969
near,1,-0.000068597,-0.000058804
near,1,0.000095567,0.000055682
near,1,-0.000091677,-0.000049196
near,1,0.000098731,0.000057798
near,1,-0.000092577,-0.000051249
near,1,0.000098873,0.000059783
near,1,-0.000092636,-0.000053953
near,1,0.000096625,0.000061151
near,1,-0.000090779,-0.000055909
near,1,0.000089808,0.000060059
near,1,-0.000085188,-0.000055816
near,1,0.000084248,0.000058658
near,1,-0.000080742,-0.000055656
near,1,0.000081265,0.000058182
near,1,-0.000078047,-0.000055652
near,1,0.000076152,0.000056304
near,1,-0.000073627,-0.000054009
near,1,0.000074026,0.000055298
near,1,-0.000071350,-0.000053264
near,1,0.000073856,0.000055689
near,1,-0.000071049,-0.000054229
near,1,0.000073534,0.000056662
near,1,-0.000070133,-0.000054032
near,1,0.000073611,0.000057001
near,1,-0.000047518,-0.000054933
near,1,0.000050185,0.000060413
near,1,-0.000216800,-0.000052772
near,1,0.000052576,0.000051033
near,1,-0.000057961,-0.000046104
near,1,0.000046228,0.000024561
near,1,0.000014311,-0.000037584
near,1,-0.000029289,-0.000000749
near,1,0.000067356,0.000030085
near,1,0.000026838,0.000057369
near,1,-0.000065687,-0.000029355
near,1,-0.000006062,-0.000002563
near,1,0.000120850,0.000074606
near,1,-0.000081804,-0.000077479
near,1,0.000108646,0.000087693
near,1,0.000047133,0.000050295
near,1,-0.000073624,-0.000056125
near,1,0.000104972,0.000077251
near,1,0.000038979,0.000031400
near,1,-0.000019428,-0.000018604
near,1,0.000054084,0.000057928
near,1,-0.000068809,-0.000045639
near,1,0.000044241,0.000044346
near,1,-0.000014844,-0.000009913
near,1,0.000061041,0.000044484
near,1,0.000043524,0.000024032
near,1,0.000005512,0.000006530
near,1,0.000003445,0.000021774
near,1,-0.000017077,-0.000005659
near,1,0.000037253,0.000007875
near,1,0.000065097,0.000058763
near,1,-0.000011378,0.000016879
near,1,0.000052678,0.000044793
near,1,0.000007301,-0.000011299
near,1,0.000017673,0.000017971
near,1,0.000074356,0.000058949
near,1,-0.000056900,-0.000038985
near,1,0.000094338,0.000078637
near,1,-0.000077913,-0.000047609
near,1,0.000046405,0.000047632
near,1,-0.000030137,-0.000032943
near,1,-0.000008321,0.000014611
near,1,0.000065818,0.000045791
near,1,-0.000031385,-0.000013649
near,1,0.000081589,0.000049826
near,1,0.000022101,0.000027813
near,1,-0.000013088,-0.000018332
near,1,0.000046511,0.000036981
near,1,-0.000085911,-0.000051543
near,1,0.000075091,0.000054762
near,1,-0.000047878,-0.000032905
near,1,0.000065177,0.000052180
near,1,-0.000085338,-0.000038356
near,1,0.000044943,0.000030763
near,1,-0.000021881,-0.000023294
near,1,0.000073837,0.000043102
near,1,-0.000084428,-0.000036933
near,1,0.000083076,0.000040539
near,1,-0.000043022,-0.000030987
near,1,0.000062904,0.000049248
near,1,-0.000070069,-0.000036206
near,1,0.000043172,0.000041045
near,1,-0.000052942,-0.000041496
near,1,0.000079721,0.000038702
near,1,-0.000054086,-0.000035148
near,1,0.000039739,0.000038181
near,1,-0.000037554,-0.000027582
near,1,0.000056936,0.000038657
near,1,-0.000061731,-0.000034146
near,1,0.000060493,0.000034388
near,1,-0.000071246,-0.000032499
near,1,0.000059532,0.000031602
near,1,-0.000048367,-0.000033855
near,1,0.000035966,0.000026952
near,1,-0.000024925,-0.000019941
near,1,0.000043156,0.000033043
near,1,-0.000060656,-0.000032663
near,1,0.000070765,0.000030547
near,1,-0.000075541,-0.000033140
near,1,0.000042754,0.000028148
near,1,-0.000023363,-0.000033617
near,1,0.000024982,0.000035882
near,1,-0.000030372,-0.000030644
near,1,0.000069648,0.000038784
near,1,-0.000066292,-0.000033911
near,1,0.000074020,0.000041690
near,1,-0.000074584,-0.000041734
near,1,0.000055741,0.000031654
near,1,-0.000042451,-0.000021677
near,1,0.000068820,0.000040725
near,1,-0.000074647,-0.000040635
near,1,0.000071149,0.000039432
near,1,-0.000069932,-0.000036232
near,1,0.000068595,0.000036180
near,1,-0.000067359,-0.000034936
near,1,0.000040952,0.000026803
near,1,-0.000034184,-0.000022750
near,1,0.000066004,0.000035621
near,1,-0.000072363,-0.000037756
near,1,0.000056079,0.000030581
near,1,-0.000050955,-0.000026371
near,1,0.000065600,0.000033416
near,1,-0.000070565,-0.000036616
near,1,0.000036199,0.000021748
near,1,-0.000028323,-0.000019163
near,1,0.000059943,0.000032347
near,1,-0.000067649,-0.000034954
near,1,0.000031876,0.000019077
near,1,0.000018598,-0.000017505
near,1,0.000019040,0.000037361
near,1,-0.000060494,-0.000028726
near,1,0.000038453,0.000014544
near,1,-0.000033778,-0.000011083
near,1,0.000053199,0.000025742
near,1,-0.000056515,-0.000027820
near,1,-0.000000213,0.000006936
near,1,0.000004654,-0.000013273
near,1,-0.000007204,0.000007268
near,1,0.000001990,-0.000013072
near,1,0.000020345,0.000008546
near,1,-0.000023593,-0.000008009
near,1,0.000024132,0.000008672
near,1,-0.000024966,-0.000008401
near,1,0.000017124,0.000013020
near,1,-0.000019521,-0.000015263
near,1,0.000033661,0.000019222
near,1,-0.000034019,-0.000019543
near,1,0.000048779,0.000026103
near,1,-0.000065777,-0.000025973
near,1,0.000057438,0.000018641
near,1,-0.000039699,-0.000019643
near,1,0.000050830,0.000029214
near,1,-0.000051563,-0.000030886
near,1,0.000020154,0.000018992
near,1,-0.000024397,-0.000017647
near,1,0.000047894,0.000023521
near,1,-0.000037961,-0.000022788
near,1,0.000048385,0.000031907
near,1,-0.000075241,-0.000033084
near,1,0.000058288,0.000018544
near,1,-0.000035335,-0.000016306
near,1,0.000051104,0.000031546
near,1,-0.000057881,-0.000034753
near,1,0.000048607,0.000026405
near,1,-0.000046056,-0.000022724
near,1,0.000053543,0.000028990
near,1,-0.000056739,-0.000032887
near,1,0.000018297,0.000014488
near,1,-0.000023076,-0.000014298
near,1,0.000051781,0.000023834
near,1,-0.000058278,-0.000027053
near,1,0.000043366,0.000013717
near,2,0.000323836,0.000310309
near,2,0.000299191,0.000259195
near,2,0.000353869,0.000342939
near,2,0.000273292,0.000255551
near,2,0.000364854,0.000353999
near,2,0.000272666,0.000272617
near,2,0.000359157,0.000360813
near,2,0.000266587,0.000266973
near,2,0.000361307,0.000364129
near,2,0.000265066,0.000265930
near,2,0.000363277,0.000366360
near,2,0.000269846,0.000265539
near,2,0.000361005,0.000367153
near,2,0.000273715,0.000265762
near,2,0.000361167,0.000368234
near,2,0.000274191,0.000264786
near,2,0.000363655,0.000367738
near,2,0.000275175,0.000267357
near,2,0.000356521,0.000368726
near,2,0.000276268,0.000264563
near,2,0.000364885,0.000367336
near,2,0.000275195,0.000267968
near,2,0.000354043,0.000368811
near,2,0.000278338,0.000264637
near,2,0.000362749,0.000367068
near,2,0.000276091,0.000268124
near,2,0.000353541,0.000368260
near,2,0.000279414,0.000265583
near,2,0.000356590,0.000366628
near,2,0.000277541,0.000269018
near,2,0.000353280,0.000367500
near,2,0.000279030,0.000265785
near,2,0.000357599,0.000366531
near,2,0.000278187,0.000268713
near,2,0.000352610,0.000366963
near,2,0.000280801,0.000267215
near,2,0.000354673,0.000366472
near,2,0.000280020,0.000268951
near,2,0.000352590,0.000365801
near,2,0.000262055,0.000269413
near,2,0.000376135,0.000363998
near,2,0.000262369,0.000273190
near,2,0.000369710,0.000364870
near,2,0.000266372,0.000265434
near,2,0.000374674,0.000366144
near,2,0.000262435,0.000272244
near,2,0.000367451,0.000363447
near,2,0.000265139,0.000261508
near,2,0.000381626,0.000368096
near,2,0.000265153,0.000263274
near,2,0.000379448,0.000383571
near,2,0.000279145,0.000248596
near,2,0.000365892,0.000397988
near,2,0.000283367,0.000248864
near,2,0.000360654,0.000402518
near,2,0.000280358,0.000258617
near,2,0.000361738,0.000376813
near,2,0.000301277,0.000291467
near,2,0.000301339,0.000321522
near,2,0.000344645,0.000335403
near,2,0.000294058,0.000288434
near,2,0.000357860,0.000370197
near,2,0.000280190,0.000266604
near,2,0.000354032,0.000374332
near,2,0.000289376,0.000270568
near,2,0.000350735,0.000372455
near,2,0.000301228,0.000276402
near,2,0.000343846,0.000369065
near,2,0.000305876,0.000277147
near,2,0.000340737,0.000368699
near,2,0.000305860,0.000276849
near,2,0.000339819,0.000368997
near,2,0.000301991,0.000276931
near,2,0.000344091,0.000369109
near,2,0.000298158,0.000277154
near,2,0.000348777,0.000369266
near,2,0.000293680,0.000277266
near,2,0.000354238,0.000369720
near,2,0.000289129,0.000276744
near,2,0.000360716,0.000370063
near,2,0.000281419,0.000277229
near,2,0.000368666,0.000370130
near,2,0.000275271,0.000276946
near,2,0.000374899,0.000370272
near,2,0.000272540,0.000277407
near,2,0.000373540,0.000370100
near,2,0.000274717,0.000277236
near,2,0.000372035,0.000370048
near,2,0.000276745,0.000277728
near,2,0.000370443,0.000369817
near,2,0.000281493,0.000278428
near,2,0.000365712,0.000369184
near,2,0.000288321,0.000279047
near,2,0.000357872,0.000369258
near,2,0.000291769,0.000280961
